periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2011-03,2011-03-01,2011,3,gas,cuenca,CUYANA,promedio_diario,168.020942903226,Producción de gas promedio diaria por cuenca
2011-03,2011-03-01,2011,3,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-03,2011-03-01,2011,3,gas,cuenca,GOLFO SAN JORGE,promedio_diario,13917.2654803226,Producción de gas promedio diaria por cuenca
2011-03,2011-03-01,2011,3,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-03,2011-03-01,2011,3,gas,cuenca,NEUQUINA,promedio_diario,68878.8726451613,Producción de gas promedio diaria por cuenca
2011-03,2011-03-01,2011,3,gas,cuenca,NOROESTE,promedio_diario,12719.867,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,AUSTRAL,promedio_diario,30258.6454,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,CUYANA,promedio_diario,162.999260666667,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,GOLFO SAN JORGE,promedio_diario,10110.3490943333,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,NEUQUINA,promedio_diario,67907.6447,Producción de gas promedio diaria por cuenca
2011-04,2011-04-01,2011,4,gas,cuenca,NOROESTE,promedio_diario,11984.4868333333,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,AUSTRAL,promedio_diario,30675.1677741935,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,CUYANA,promedio_diario,166.694912580645,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,GOLFO SAN JORGE,promedio_diario,11564.1813325806,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,NEUQUINA,promedio_diario,69452.9149032258,Producción de gas promedio diaria por cuenca
2011-05,2011-05-01,2011,5,gas,cuenca,NOROESTE,promedio_diario,13124.2240967742,Producción de gas promedio diaria por cuenca
2011-06,2011-06-01,2011,6,gas,cuenca,AUSTRAL,promedio_diario,31605.9799,Producción de gas promedio diaria por cuenca
2011-06,2011-06-01,2011,6,gas,cuenca,CUYANA,promedio_diario,163.80309,Producción de gas promedio diaria por cuenca
2011-06,2011-06-01,2011,6,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-06,2011-06-01,2011,6,gas,cuenca,GOLFO SAN JORGE,promedio_diario,11810.781081,Producción de gas promedio diaria por cuenca
2011-06,2011-06-01,2011,6,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-06,2011-06-01,2011,6,gas,cuenca,NEUQUINA,promedio_diario,70511.2749333333,Producción de gas promedio diaria por cuenca
